418.5	0.0083632	418.471	5400	0.00116355
t, c	M(t), рад	E(t), рад	Theta(t), рад	r	Vr		Vn		V	
70	0.0814487	0.0821291	0.0828181	415.012	0.0213519	31.1201	31.1201
71	0.0826123	0.0833024	0.0840012	415.012	0.0216562	31.1201	31.1201
72	0.0837758	0.0844756	0.0851842	415.012	0.0219605	31.12	31.12
73	0.0849394	0.0856489	0.0863673	415.013	0.0222648	31.12	31.12
74	0.0861029	0.0868221	0.0875504	415.013	0.022569	31.12	31.12
75	0.0872665	0.0879954	0.0887334	415.014	0.0228731	31.12	31.12
76	0.08843	0.0891686	0.0899165	415.014	0.0231773	31.1199	31.1199
77	0.0895936	0.0903419	0.0910995	415.014	0.0234814	31.1199	31.1199
78	0.0907571	0.0915151	0.0922826	415.015	0.0237855	31.1199	31.1199
79	0.0919207	0.0926883	0.0934657	415.015	0.0240895	31.1198	31.1199
80	0.0930842	0.0938616	0.0946487	415.015	0.0243935	31.1198	31.1198
81	0.0942478	0.0950348	0.0958318	415.016	0.0246975	31.1198	31.1198
82	0.0954113	0.0962081	0.0970148	415.016	0.0250015	31.1198	31.1198
83	0.0965749	0.0973813	0.0981979	415.017	0.0253054	31.1197	31.1197
84	0.0977384	0.0985545	0.0993809	415.017	0.0256092	31.1197	31.1197
85	0.098902	0.0997278	0.100564	415.017	0.0259131	31.1197	31.1197
86	0.100066	0.100901	0.101747	415.018	0.0262169	31.1196	31.1196
87	0.101229	0.102074	0.10293	415.018	0.0265206	31.1196	31.1196
88	0.102393	0.103247	0.104113	415.019	0.0268243	31.1196	31.1196
89	0.103556	0.104421	0.105296	415.019	0.027128	31.1195	31.1195
90	0.10472	0.105594	0.106479	415.019	0.0274317	31.1195	31.1195
91	0.105883	0.106767	0.107662	415.02	0.0277353	31.1195	31.1195
92	0.107047	0.10794	0.108845	415.02	0.0280388	31.1194	31.1195
93	0.10821	0.109114	0.110028	415.021	0.0283424	31.1194	31.1194
94	0.109374	0.110287	0.111211	415.021	0.0286458	31.1194	31.1194
95	0.110538	0.11146	0.112394	415.022	0.0289493	31.1193	31.1194
96	0.111701	0.112633	0.113577	415.022	0.0292527	31.1193	31.1193
97	0.112865	0.113807	0.11476	415.023	0.0295561	31.1193	31.1193
98	0.114028	0.11498	0.115943	415.023	0.0298594	31.1192	31.1192
99	0.115192	0.116153	0.117126	415.024	0.0301627	31.1192	31.1192
100	0.116355	0.117326	0.118309	415.024	0.0304659	31.1192	31.1192
101	0.117519	0.118499	0.119492	415.025	0.0307691	31.1191	31.1191
102	0.118682	0.119673	0.120675	415.025	0.0310722	31.1191	31.1191
103	0.119846	0.120846	0.121858	415.026	0.0313753	31.1191	31.1191
104	0.121009	0.122019	0.123041	415.026	0.0316784	31.119	31.119
105	0.122173	0.123192	0.124224	415.027	0.0319814	31.119	31.119
106	0.123337	0.124365	0.125407	415.027	0.0322844	31.1189	31.119
107	0.1245	0.125539	0.12659	415.028	0.0325873	31.1189	31.1189
108	0.125664	0.126712	0.127773	415.028	0.0328902	31.1189	31.1189
109	0.126827	0.127885	0.128956	415.029	0.033193	31.1188	31.1188
110	0.127991	0.129058	0.130139	415.029	0.0334958	31.1188	31.1188
111	0.129154	0.130232	0.131322	415.03	0.0337985	31.1187	31.1188
112	0.130318	0.131405	0.132505	415.03	0.0341012	31.1187	31.1187
113	0.131481	0.132578	0.133688	415.031	0.0344038	31.1187	31.1187
114	0.132645	0.133751	0.134871	415.031	0.0347064	31.1186	31.1186
115	0.133809	0.134924	0.136054	415.032	0.035009	31.1186	31.1186
116	0.134972	0.136098	0.137237	415.032	0.0353115	31.1185	31.1186
117	0.136136	0.137271	0.13842	415.033	0.0356139	31.1185	31.1185
118	0.137299	0.138444	0.139603	415.033	0.0359163	31.1185	31.1185
119	0.138463	0.139617	0.140786	415.034	0.0362186	31.1184	31.1184
120	0.139626	0.14079	0.141969	415.035	0.0365209	31.1184	31.1184
121	0.14079	0.141963	0.143152	415.035	0.0368231	31.1183	31.1183
122	0.141953	0.143137	0.144335	415.036	0.0371253	31.1183	31.1183
123	0.143117	0.14431	0.145518	415.036	0.0374275	31.1182	31.1183
124	0.144281	0.145483	0.1467	415.037	0.0377295	31.1182	31.1182
125	0.145444	0.146656	0.147883	415.038	0.0380316	31.1182	31.1182
126	0.146608	0.147829	0.149066	415.038	0.0383335	31.1181	31.1181
127	0.147771	0.149003	0.150249	415.039	0.0386354	31.1181	31.1181
128	0.148935	0.150176	0.151432	415.039	0.0389373	31.118	31.118
129	0.150098	0.151349	0.152615	415.04	0.0392391	31.118	31.118
130	0.151262	0.152522	0.153798	415.041	0.0395408	31.1179	31.1179
131	0.152425	0.153695	0.154981	415.041	0.0398425	31.1179	31.1179
132	0.153589	0.154868	0.156164	415.042	0.0401442	31.1178	31.1179
133	0.154753	0.156042	0.157347	415.043	0.0404457	31.1178	31.1178
134	0.155916	0.157215	0.15853	415.043	0.0407473	31.1177	31.1178
135	0.15708	0.158388	0.159713	415.044	0.0410487	31.1177	31.1177
136	0.158243	0.159561	0.160895	415.044	0.0413501	31.1176	31.1177
137	0.159407	0.160734	0.162078	415.045	0.0416515	31.1176	31.1176
138	0.16057	0.161907	0.163261	415.046	0.0419528	31.1175	31.1176
139	0.161734	0.163081	0.164444	415.046	0.042254	31.1175	31.1175
140	0.162897	0.164254	0.165627	415.047	0.0425552	31.1174	31.1175
141	0.164061	0.165427	0.16681	415.048	0.0428563	31.1174	31.1174
142	0.165225	0.1666	0.167993	415.048	0.0431573	31.1173	31.1174
143	0.166388	0.167773	0.169176	415.049	0.0434583	31.1173	31.1173
144	0.167552	0.168946	0.170358	415.05	0.0437592	31.1172	31.1173
145	0.168715	0.170119	0.171541	415.051	0.0440601	31.1172	31.1172
146	0.169879	0.171293	0.172724	415.051	0.0443609	31.1171	31.1172
147	0.171042	0.172466	0.173907	415.052	0.0446616	31.1171	31.1171
148	0.172206	0.173639	0.17509	415.053	0.0449623	31.117	31.1171
